IDLink,SentimentTitle,SentimentHeadline
YIjsSIAPN2,-0.015018772468634835,-0.03098802828251966
eWEE7x7IFu,0.026107993743478764,0.02067672524737377
4OgN2Eiix0,-0.22325319103943017,-0.08723733660481908
7EasNkNv7Y,-0.018098121000133548,-0.07557609328989687
CgxHF8bNGu,-0.02041839750695335,0.011905759293928345
CAAJwvX62W,-0.056332328142977145,-0.05027542037851504
FOVHaR90ON,-0.22325319103943017,-0.08723733660481908
Fh3E1yM5P3,-0.04908745635051859,-0.13416080025844282
XatCGZUXKP,-0.030330439048147095,-0.050823882852829336
AwGSwzxluE,-0.003694475303331661,-0.030564613474496394
ruPrGBEkYP,-0.1404100214157664,-0.11811692625085224
IMnMFQkENJ,0.023814621840622874,0.015819619812825793
tRNN8oaHBx,-0.007562729763663635,-0.09181702888735452
8NRKoTDhFp,-0.2051438971724506,-0.05383310785074684
bofTLzQkUE,-0.00017112103731222773,-0.0056581236539773785
74vMDf4co4,-0.012030222764589503,0.03329219216867958
U6kZpaRFMf,-0.026040647421794905,-0.02949568840772145
BcqYTxDGs7,-0.22325319103943017,-0.08723733660481908
SUB3B1Beed,-0.0730632162122461,-0.01657891462511052
JEFDoD3FY1,-0.018892507462424064,-0.21697205450893556
PYfNcILRTJ,0.003015512097202206,-0.10784893641491179
OQdjGTnYfU,0.010477315951762142,-0.04429277506639376
zzzL6N4Bks,-0.02070781656171297,0.020500798183994445
BOuQEqffJs,-0.01809797826603506,-0.10302961012513537
xzEHn2cH93,0.009529605372870432,-0.0305757171529256
yQSGXrtYRe,-0.030779084117454968,-0.021245036995397495
WeZxXJDXzm,0.021975138875494103,-0.028700636303158746
gQakgdMVmJ,-0.0025259286602443056,-0.019235980085549394
k7spceAiOT,0.018387984507177376,-0.02569270615945682
3CsvLo0Nzo,-0.012046779920014418,0.08745729099892889
o9Vnj0Ajam,-0.018098192367182794,-0.20350101695986125
fInKy7OLAU,-0.015811292861138672,0.06505986916528564
936BjW6DEB,0.030407414211020046,0.021925455133856884
zL7P81XYKu,-0.02237464235207514,-0.019756243098711237
Swi01c205I,-0.015018843835684081,0.0780971099147208
Kunx7Xr3J5,0.10405657478364143,-0.07899509170846888
5LqeEDKdJL,-0.11294978967388376,-0.11336877186371722
lFaOE6bcpW,-0.03455645309241007,-0.2257890498952826
S4BLj7nGkc,-0.04193778524934273,-0.11316081162943642
dVBb2XcZM4,-0.009288287230527277,0.002973379255203863
KtoKfinU4O,-0.014141083263777427,-0.09955432133672971
M31rsR1KNc,0.015559575696120796,0.02621263812784472
6EnfIIM2XK,-0.020486620961705723,-0.07074675014589561
zNYo1bsNT3,-0.01743154932282151,0.04941780943001088
sGPC8tDoT8,0.005031217361576513,-0.10823743100226729
joSF2RcStD,-0.018938315025654545,0.12604609160404787
AOpROUrdGN,-0.012048349995097815,-0.07230861844540253
7L4weTKRvz,-0.03010337715396406,-0.19749992632104688
g9gQ0rpvaY,-0.013721784079438946,0.012765108697013479
6cJNqA5oyN,0.005031217361576513,-0.15603295073130102
C506mQoP4r,-0.00895081175450279,-0.035254873447430266
umBGDhHbvu,0.07632476249168664,0.10263983738149783
yAClQWljPW,0.00520180126359613,-0.1481659044527841
2y0Q8GMrnb,-0.11316254286346064,0.03296787887852916
fSdwkkK3js,0.005264921416688002,-0.14816015319234171
c85emcNhZQ,-0.025408205842469268,-0.1140248574103165
LROYeysdhp,-0.0193811430984088,-0.041364990399474416
ENh9UScBbT,-0.008367969020144153,0.040278836932222783
vpIbfKtwMY,-0.056394522207804984,0.027432143099599873
aBSlUKj11N,-0.018426297468191286,-0.004258342185019395
CDFce5bPPy,-0.03558114139792476,0.015748155830212985
RY58DtRuj9,0.005031217361576513,-0.15603295073130102
s7mvmZRbw1,-0.00368761462086528,-0.04763689851514688
fXr7JvMFXj,-0.03801097201103189,-0.12026041174182571
qi3544qZjC,0.02870433353193719,-0.25077431199908434
tUfnvm1MEw,0.04132893640613297,-0.10261332264901843
h9qTYZoeSX,-0.11634418161135081,-0.15098766710296166
C9QEGld9kY,0.010704442124215612,0.015573715435193772
A9EhIuMCFO,0.005031217361576513,-0.15603295073130102
kXadMWThhc,-0.1494047420073091,0.0026618627876534157
y2ufKr8yVQ,0.015290971539220068,0.0374263301287711
2dLJv6FNBj,-0.10862004837587301,-0.08254707350184756
JRmR8cGyuT,-0.05064934757869621,-0.13462281447687954
YTX3DqVhO8,-0.05058665562789981,-0.1346107666923492
ilh5loOJuB,-0.005257619377028186,0.014547452615148757
r5bvylrfVI,-0.05064963304689318,-0.12131957937152751
GlynezvHJG,-0.03601468231579395,-0.12458553072595475
g91vPgHPNt,-0.043105720525090326,-0.1241830840013253
7yYpEYfBPC,-0.11316762522525503,0.0696058840137787
4yk2AjXE2t,-0.05057164836878392,-0.14870518710596758
UzztQ903t0,-0.17681633037439096,-0.16865617422011428
8qV0QIYY5k,-0.018098192367182794,0.14087808216515338
0xQ5PJaCzC,-0.01809719322849336,0.04513608726862357
BfSKUGum9d,-0.15245195677184772,0.004868497965000988
is5GXbFqzU,-0.03801097201103189,-0.12026041174182571
2lFQejjGWU,-0.016231071849291973,-0.05614159793621443
CPCFQToMf6,0.06951566201309947,-0.06436544819160636
9aDFroDOAG,-0.003756347469918946,-0.07281215492705119
l7GOUOBvTX,-0.09294320629424073,0.014938758993245309
tSk9DSLOfu,-0.0017468861534751627,-0.020096315376851425
JIYg04sJzA,0.0695190128976617,-0.06438605775845405
nBQs3wwemE,-0.00368761462086528,0.0027362957307227806
5enRb6ExSY,0.015763270010183447,-0.06188561515968488
9PfQFI4AQF,-0.013784904232530818,0.009108322942752097
NjFv5IzSEQ,0.04934323346795129,-0.12227285659020143
NnFmz3LMZ6,-0.03807409216412376,-0.16754438702618776
mzNB5NGy71,-0.07342005144704197,-0.05691557186922906
kleI5cZKDs,0.01927225359775368,-0.08739721469586952
muRjamql8u,0.008471146346677623,0.016029526033477102
yUWKWMjQKw,0.058492123350896194,-0.00356247361804828
aFSc0W07SH,0.2211521297459297,0.15842276334302854
cuu4arivmX,0.04316295127206196,0.1709408463181332
aa3ShGYCzr,-0.018257564330958636,-0.10782351670652619
3u9q06UBAP,-0.09792312444148567,-0.016106257094561195
MajucQGZp8,0.014605430621239243,-0.08456805115784086
mBDEVSUcRn,-0.04885447888027078,0.029828715687388926
KFRLpHRLQ6,5.875821267142811e-05,0.024497886602322504
knxvu99mwo,-0.03059823421692577,-0.13417030299778288
Ra73vKvfFg,0.0032444115649836736,-0.13157860977580282
6mXl1ovnlf,0.007544351591734468,-0.056245275614284926
KqbNDpKRdD,-0.13543708197789192,-0.09316304247285606
GLydVx0Ymh,-0.0995797564292456,-0.10153500686161332
1i8fYBKH2a,0.08900523405593098,0.008576507931797522
AD2ie3x2bS,-0.04534486172651131,0.05203570759140154
HLJv6HLvKo,-0.1701657997482137,-0.09663570395234186
YwTUW2xngC,-0.019930863142590217,-0.1672875932227978
V9r81ufShy,-0.23845992861585485,-0.16743812175989406
X53M7yEfNF,-0.27103160678792265,0.1044107905250234
XkpvYZvHhr,-0.09558651992419047,-0.09069164657402809
7X0WxaMCjR,-0.09936640822454282,-0.10194214144214676
t1QAq3AMAy,-0.023917862395971524,-0.05690145866621167
CmOlykSLCh,-0.1460178345415795,-0.05658100647762247
0AlwOogyqi,-0.0459130440868918,-0.10153928921077587
wkHKTPOXkr,-0.1048824698285595,-0.042135504998003684
QSfjHlElNu,-0.17370201962660647,-0.04192808503700132
0pbE6dUb3n,-0.012212093441311349,-0.04144276909822044
srr1zfIWg9,-0.1460045860542031,-0.11422560063378887
539Mz31fbD,0.011504827217928417,0.018918107337088954
jOYwq1ch2U,-0.018028853432778685,-0.025312121982579438
75EByZCZ6w,-0.023019667240604294,-0.0074950450944490585
iwml5iqGfg,-0.010732116098683329,-0.09202772723207117
khOoYQDLyc,-0.010732116098683329,-0.09202772723207117
7ijbPSYCGW,0.06815263425570016,-0.07315825820111055
hCgKLYy9BG,0.02043277990994564,-0.1202661630022681
lTpjrI4nEX,0.02344421869730241,-0.016786736593851423
PERz7IzdQU,0.04238459737903294,-0.0006960632881551111
z95gQaFMxr,-0.06919302786914805,0.08614939654996506
ACO02rwoEM,-0.010732116098683329,-0.07243950627999901
9uNI7LFpYX,-0.005473980051468607,0.0337881667198177
RLoZOvAES4,-0.020606860006438073,-0.05646264582472493
1Dc17L7UlF,0.0757346945156661,-0.09096383330038232
CgjAxArwOf,0.026193821378816224,-0.012172629322951933
wqttRE96uQ,0.08220212213259939,-0.024905936774094282
xdZ1YUmZps,-0.14042960679132613,-0.034060433873064414
OFAN8C5F8U,-0.020418327823280253,-0.07568019270737879
XmulXROhMR,0.01089628553893001,0.07386671693202218
cB8WBBECi9,-0.018097906898985813,-0.012575692165273693
IKl67cvJBh,0.026900841767910844,-0.08216957108148479
GxUnt9z0pW,-0.018165514759299395,0.059023526215603875
C3ZFNCyEkO,-0.03825931475512699,-0.07776437689043314
k3pFQmH3a4,0.03835231333259759,0.033777481705226445
eh4j7W6AVC,-0.006401822270094376,-0.010349213240711154
90DRL1kHgi,-0.026834878727606846,0.017457249019092055
N1d1usvqUB,0.013827532273246991,0.054160978220364
1aVhzM9GSD,0.08730808342716294,0.05792207738185101
etawTWzBf8,-0.022416728889331307,-0.016026573606312752
z1huXaTRkA,0.01128524660613861,0.08371826724755602
JT9B2mUWD1,-0.03378266849791647,-0.014760644208959044
WCtURxqyhf,-0.012046708552965172,0.09696903448655161
R13vLT4Fbw,0.017527780885977288,-0.012122001434801017
KIX4CKJRv8,-0.019430010042165397,0.0027508665889019006
evtUbpnV6G,0.09409964496917232,-0.0652112147438445
16ly5uucBe,0.020081249657265852,-0.10505267022258882
SUj0UaFaPS,0.07368551443959721,-0.048084717776456454
lRPNjTulxk,0.008994111708122268,-0.03498577028002092
Xj4YT7lovP,-0.018098049633084305,0.04236840288501448
xQF0TkyPLI,-0.14867213518780667,0.00588382673268005
23goVd7Ltt,-0.008117413825074644,0.006573857697692729
AVIuLTHBkR,0.006668271532882134,0.0256768316816328
ZEyi580mTN,-0.07685901129641355,-0.015937146199623112
PLEw3lxlsR,-0.05605293501617489,-0.2877565527450957
haNqwNTkwO,0.1815784567363178,0.05354088766616909
KU1HSvZBBs,0.06641002080312491,-0.09061334621236727
AWadOYfoAF,-0.023919051557352654,0.0045678357025823214
uaHFlWZkav,0.07528817774973982,-0.13141447601876555
y4SiUlskF3,-0.011454250520546718,-0.021827588251948853
L6A670hv9J,-0.10070181727982212,-0.06984937785095528
jA7EVDQ8R3,-0.0036926002140555587,-0.04967907135574051
fKqK34kbKi,-0.012700420544353504,-0.029066126867246217
MpY2vEw3dK,-0.022257826308493864,-0.057158422380975474
b6iEZ3oVvu,0.01492134177218853,-0.051414998553297855
cFpvsyY4Nl,-0.17697130674352168,-0.0628336024639118
8FRoTJY7AJ,0.08058513109993333,0.024023996143030784
W6wlbsJ9va,0.3178944003260405,0.0744255889991512
T4kq3EU1OR,-0.003751161292876476,0.018236767156410958
TnCLnIFHOB,-0.0011411782613031524,0.031097662782593866
YANWxwyYjd,0.0047042967657108595,0.14200631740373013
NFAR0C8nAo,0.05624372739534676,-0.04103586268760273
3eVwWZqQv3,-0.06814745544260639,-0.031148292445782568
dYDgzbqzWF,-0.06318475919662944,0.0008227854629473275
hSZFRKDHx3,-0.13132137812868225,0.14388582920872917
gSU725RgS5,0.05121525508727952,-0.03738742752419934
TECCDCGbEq,-0.023404725976538525,-0.06027682973125645
gBXyo6K53y,-0.02041882570924882,-0.0016949990445805432
l6p7702f0M,-0.011940316889384964,0.09316986395408479
csuqpSGW8u,-0.02001032273439622,0.006074262252568376
KJPmW3yM4o,0.029170509753071342,-0.011090872643577788
G3o1oxs0cl,0.01157605237566553,-0.0421400215331144
kYV0V8GeuN,-0.02750844906269688,-0.13678193496966062
bowpehJ5mp,-0.2172753890690689,0.07277136692102032
Gz49j3oM8G,-0.01162930970373879,-0.0572901658755012
addvmih6vA,-0.140471858645348,-0.08465449721817418
JooKekRwFt,0.010022979124787737,-0.005151585937479575
DG86MH9KRA,-0.02903957227646834,-0.0037970160187074855
EEuoyk5Gp7,0.007822837062849274,-0.029353024601763134
n2HBelsJbj,0.08266011665202633,0.18772573595559275
RRjxAHvIsK,-0.05972283090920927,-0.024144424438720183
V1Fimfi0XW,-0.013168421811611168,-0.08217633078657238
ExLg5CHcnm,0.017449005738641724,-0.022938691646135646
5ND0RHScgk,-0.04194412176634022,-0.1291633027343637
vkIwzNuAhU,0.06272331017476207,-0.007754779813312573
780Njpf1be,-0.03551654721212198,0.0939159914157163
ZRiGMbw0Y9,-0.004448031561245501,-0.01871876399363634
uCv85mmNWo,-0.018160529166109118,-0.025391391352237884
xPVSAZT3gi,0.006055856478168333,-0.04256243185455953
xUB2Txg4In,-0.001563492965110106,0.04252923847914218
UZoaAdlrfY,-0.013785473485548632,0.05465234639875895
QYf4XhmXhi,-0.09762374828828407,-0.06369366713871184
Vcezuycn2E,-0.003688255240932338,0.09358745789789107
zXZsPT7xUj,-0.05612971916369028,-0.06585801037796822
F5CCIZAZQ3,-0.016147481608073572,-0.09093027588308021
Riq4rbLmmm,-0.03859608898715876,-0.08775599303757667
evCmarQMyl,0.08692511515715949,0.005136140549678956
hEDRc9lav5,-0.011638765527839115,-0.10775621734597668
g6OoL0dlzB,-0.040597584437989095,-0.035193154623877745
jG51cU7oBL,-0.0042502805198302365,-0.0007368953193519906
tafLw4tBL7,-0.0487939334862698,-0.04595523792962279
jTZ7BgZyfz,0.015244484721222043,0.02731784718400646
1ua5vRfbj5,0.056258350977336405,-0.05642962623863865
Mol0a62X5d,-0.05096223405793149,-0.004103983792313788
FWD799lNWS,-0.020668017152782055,-0.0349488939691576
UjuoMIBfjK,-0.07163398979290383,-0.019449220194113808
OSLQtw07Bb,-0.06273893406905742,0.012623488403354317
7t9KUOLINK,0.04739123227875512,0.08648241969202115
feGyFYU1sY,-0.13093839355227535,-0.05469587205131879
BRf9iViYOu,-0.06820485720514737,-0.006757146778703249
GDeF4aKa2e,-0.09058089541111751,0.013733856572959356
GXnKahR2fA,-0.01825184381890148,-0.045398896268568856
6maWCsOYYy,-0.10118926729003462,-0.07989385906832655
ybiujYQ7nK,-0.09580233492566964,-0.053236707230825936
J7qzuTaRO8,0.02774525315780019,-0.022297387622269817
Zg2RzwbiJr,0.009734619573933095,0.03014134671718149
dARjxTtQTk,-0.015003973060628362,0.0023066171117328785
Dk7AjsFZGP,-0.059328252449228625,0.02506851402753864
Rv9ESbHyof,-0.03807409216412376,-0.002653592309833157
O3skhHMqHK,0.0038312807957717604,-0.2567268558318986
S43u8lhHDB,0.04692287607833358,-0.007643442894181235
0lmqQaPkwF,-0.01990622093485678,-0.03548925648276305
4nxjqaYjjh,-0.007442916629891653,-0.17406616586176607
zIy8yy9Ruh,-0.024531562969144657,-0.11948992939530666
6JTII7DOjF,-0.01624499048652226,-0.05822675609132218
23j7j6IzOa,0.015468571535469197,0.007028817699350577
pe99PpqHUn,-0.05860440643484564,-0.02081580971630184
ZyAfkkEImv,-0.012061278196519098,-0.018014755454399695
CNjTmfRhRq,-0.005262994894967125,-0.23277580242136775
gWp0lhEIez,-0.01198522984200594,0.2476250937345323
tn4JGQGVIO,0.0073894206174229295,-0.08906184618450413
9zOdLbARPX,-0.021828956592560154,-0.051639257276144795
4fdHOsbX62,0.031536303824056866,0.019144363951541732
XyAPio6Zke,0.17832681455310107,-0.020904505491999462
ihCwI6XXLH,-0.015024184580744438,-0.0310087685288498
HncuSrxjBP,0.045096772898655324,-0.14605084350423272
uGkhnv0bae,0.05660110759599275,0.035657824773617286
71sKIbvGmv,-0.03807409216412376,-0.002653592309833157
bKSjpiNpoF,-0.03807409216412376,-0.002653592309833157
m2cCXBN4cN,-0.018157096814240745,-0.11986414709938965
sOLOnBdt70,-0.018066494512163116,0.13978321710965946
A2JK2yZ390,-0.04193757114819499,-0.08271334720014913
sVtm757wIb,-0.03162255608263631,-0.17156390511152017
tXLtNtMs5o,-0.010437853456289989,-0.008586546605606645
lBtPp3RotG,-0.10272559229966752,-0.08583509422011112
JOUHBJzDnZ,0.001178884698327217,0.008823954001214631
nuRVmrGwo4,-0.02686558130937257,-0.09184753231431463
3jy6yZUPql,0.02242042921441176,-0.06160574629953548
tBM2Mfnbqm,-0.08161023429288884,0.09036641800455021
4HIrU83GwG,0.032455917198594295,0.017232328808539546
DcYjgdlTvm,0.047380975624177576,0.00359110819442658
PEoio8g0Hv,0.06037176509039534,-0.13215557781874984
GAcajKe25W,0.04559106760158935,-0.020704189414407208
K94jmkQOLS,-0.03052937927574625,-0.0018431677106128495
uO3KgRxBVd,0.03889187566387636,0.1991944303868016
SbKor80pEu,0.004265821078389076,0.09849875527314399
KoWzEabJsq,-0.010179455033761298,-0.055292540676904034
99AzUSDtIe,0.18109869705211493,-0.07816807132909488
SlS9RbjM6U,-0.03454730093395901,-0.0019878025018550856
TowQwjeWLV,0.020308320413240728,-0.0026626171425765217
2VSrrxEerv,-0.01884755492330245,-0.0005332378786690392
vhiXT0xxTt,-0.018683422582461244,-0.009034025553246063
9v9ZEumTjw,-0.10885672687986471,-0.022065886498042253
CElFpdGIrd,0.021414962335931455,-0.0034943829072693455
j3Vr7rriQ6,0.06417454534799573,-0.003523474388222316
QVFvknH8BH,-0.016679082426866228,-0.06731842057697661
Gi3LFdKB9l,-0.024596107096469137,-0.07000969647709654
vERcYkq2NB,0.08145075017057951,0.041474987470683636
qjJCGXmuJl,-0.024594254919941057,-0.11950197717983699
ykKuIaut7i,-0.0449782827794889,-0.20042152087495313
67M8BBXmsZ,-0.009831265307482802,-0.05071699816506475
eraBXOEZ7E,-0.14075700356058699,-0.00386151561330026
L0lA6JKm3o,0.11107846716753643,-0.03583317494341409
ftWv15DYao,-0.01873015861005913,-0.06316139217373715
